TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 15:44:54.100000,-71.089928,42.334686,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,21.28,,,,,-64.00,61.00,,-5.00,,,,,,,,,0.00,50.00,2,2.00,1,1.00,2x2_MIMO,SMSL,14,10.80,26,26.00,4,4.80,,8,8.00,,0.001,0.110,1,1,0.001,0.055,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,50.00,,,0.001,0.110,0.001,0.055,,,,,0.000,0.005,0,285
2023-03-01 15:44:54.200000,-71.089928,42.334690,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-65.81,-10.41,23.53,3,-65.81,-10.41,Serving Beam,-64.00,61.00,-4.82,-6.14,,,369,-81.34,-10.44,370,-100.38,-13.13,0.00,23.08,2,2.00,1,1.00,2x2_MIMO,SMSL,0,3.61,17,18.50,4,7.02,,8,8.31,,1.121,0.570,1,1,1.121,0.407,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,23.08,,,1.121,0.570,1.121,0.407,,,,,,,,
2023-03-01 15:44:54.300000,-71.089928,42.334690,-71.089930,42.334690,15:44:54,0,0,0.00,1.38,1,2,,,,,,,,,,120kHz,,,,,,,,22.75,,,,,-64.00,61.00,-0.67,-6.49,,,,,,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,3.53,19,18.00,4,4.98,,8,30.85,,0.612,2.962,1,1,0.612,2.962,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.612,2.962,0.612,2.962,,,,,,,,
2023-03-01 15:44:54.400000,-71.089928,42.334690,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-65.81,-10.41,22.72,3,-65.81,-10.41,Serving Beam,-64.00,61.00,-3.60,-6.00,-21.00,,369,-81.77,-10.48,370,-100.59,-12.85,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,4,2.90,18,18.00,4,4.00,,8,8.00,,0.059,0.073,1,1,0.059,0.073,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.059,0.073,0.059,0.073,,,,,,,,
2023-03-01 15:44:54.500000,-71.089928,42.334686,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.87,,,,,-64.00,61.00,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.079,0.004,0.138,0.004,,,,
2023-03-01 15:44:54.600000,-71.089928,42.334686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,0.328,9486,20508
2023-03-01 15:44:54.700000,-71.089928,42.334686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:44:54.800000,-71.089928,42.334686,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.47,-10.38,23.45,3,-66.47,-10.38,Serving Beam,-64.50,62.00,,,,,369,-82.05,-10.53,370,-101.07,-13.14,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,18,18.00,4,4.00,,8,8.00,,0.003,0.231,1,1,0.003,0.231,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.003,0.231,0.003,0.231,,,,,,,,
2023-03-01 15:44:54.900000,-71.089928,42.334682,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.43,,,,,-65.00,62.50,-2.17,-5.06,,,,,,,,,14.81,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,2.00,23,22.14,4,4.29,,8,8.00,,0.117,0.399,1,1,0.094,0.399,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,14.81,0.00,,,0.117,0.399,0.094,0.399,,,,,,,,
2023-03-01 15:44:55.000000,-71.089928,42.334682,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.54,-10.38,22.88,3,-66.54,-10.38,Serving Beam,-65.00,63.00,0.71,-3.81,,-2.16,369,-82.70,-10.53,370,-101.91,-14.31,0.00,0.00,2,1.91,1,1.00,2x2_MIMO,SMSL,0,1.26,23,22.90,4,4.00,0.08,44,30.40,1.38,0.079,4.171,1,1,0.079,4.171,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,0.08,1.38,0.079,4.171,0.079,4.171,0.005,3.939,0.007,3.917,,,,
2023-03-01 15:44:55.100000,-71.089928,42.334682,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.69,,,,,-65.00,63.00,1.16,-3.82,-21.00,,,,,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,25,24.51,4,4.00,,20,20.31,,0.037,5.228,1,1,0.037,5.228,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.037,5.228,0.037,5.228,,,,,0.007,1.561,460,97561
2023-03-01 15:44:55.200000,-71.089928,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.78,-10.38,22.12,3,-66.78,-10.38,Serving Beam,-65.00,63.00,0.44,-3.78,,,369,-82.59,-10.62,370,-102.73,-14.78,0.00,2.78,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,25,25.20,4,4.00,,8,22.00,,0.040,5.439,1,1,0.040,5.122,371,2074999,27749.96,371_3,3,-78.20,-10.34,3,-78.20,-10.34,Serving Beam,,369,-84.10,-10.82,370,-105.68,-15.97,,,DL NonCA,UL NonCA,0.00,2.78,,,0.040,5.439,0.040,5.122,,,,,,,,
2023-03-01 15:44:55.300000,-71.089928,42.334679,-71.089930,42.334680,15:44:55,0,0,0.00,1.11,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.86,-10.38,23.26,3,-66.86,-10.38,Serving Beam,-65.00,62.60,1.26,-3.69,,,369,-82.79,-10.62,370,-103.52,-15.56,0.00,12.20,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,25,25.86,4,4.00,,56,24.95,,0.020,6.976,1,1,0.020,5.488,371,2074999,27749.96,371_3,3,-78.20,-10.34,3,-78.20,-10.34,Serving Beam,,369,-84.10,-10.82,370,-105.68,-15.97,0.000,0.000,DL NonCA,UL NonCA,0.00,12.20,,,0.020,6.976,0.020,5.488,,,,,,,,
2023-03-01 15:44:55.400000,-71.089928,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.50,,,,,-64.84,62.00,0.08,-4.42,-21.00,,,,,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,14,17.92,,0.037,5.243,1,1,0.037,5.243,,,,,,,,,,,,-21.00,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.037,5.243,0.037,5.243,,,,,,,,
2023-03-01 15:44:55.500000,-71.089928,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.48,-10.38,22.69,3,-66.48,-10.38,Serving Beam,-64.00,62.00,-1.47,-4.39,,,369,-82.55,-10.61,370,-103.47,-15.48,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,14,16.32,,0.020,5.136,1,1,0.020,5.136,371,2074999,27749.96,371_3,3,-78.20,-10.34,3,-78.20,-10.34,Serving Beam,,369,-84.10,-10.82,370,-105.68,-15.97,,,DL NonCA,UL NonCA,0.00,0.00,,,0.020,5.136,0.020,5.136,0.000,5.108,0.000,5.099,,,,
2023-03-01 15:44:55.600000,-71.089928,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.00,-10.40,,3,-66.00,-10.40,Serving Beam,-64.00,61.80,-2.66,-4.72,,,369,-81.98,-10.59,370,-103.02,-19.67,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,14,17.13,,0.030,5.220,1,1,0.030,5.220,371,2074999,27749.96,371_3,3,-78.84,-10.45,3,-78.84,-10.45,Serving Beam,,369,-83.66,-10.56,370,-105.68,-15.97,,,DL NonCA,UL NonCA,0.00,0.00,,,0.030,5.220,0.030,5.220,,,,,0.000,5.099,0,318708
2023-03-01 15:44:55.700000,-71.089928,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.60,,,,,-64.00,61.00,-3.48,-5.50,-24.00,,,,,,,,0.00,17.78,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,27.65,4,4.00,,14,20.82,,0.032,6.964,1,1,0.032,5.429,,,,,,,,,,,,-24.00,,,,,,,0.000,0.000,DL NonCA,UL NonCA,0.00,17.78,,,0.032,6.964,0.032,5.429,,,,,,,,
2023-03-01 15:44:55.800000,-71.089928,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-65.59,-10.40,22.66,3,-65.59,-10.40,Serving Beam,-64.00,61.75,0.00,-5.21,,,369,-82.04,-10.55,370,-103.19,-19.77,0.00,29.31,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,12,13.83,4,4.00,,66,44.72,,0.036,8.547,1,1,0.036,5.717,371,2074999,27749.96,371_3,3,-78.84,-10.45,3,-78.84,-10.45,Serving Beam,,369,-83.66,-10.56,370,-105.68,-15.97,,,DL NonCA,UL NonCA,0.00,29.31,,,0.036,8.547,0.036,5.717,,,,,,,,
2023-03-01 15:44:55.900000,-71.089928,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-65.43,-10.40,23.05,3,-65.43,-10.40,Serving Beam,-64.00,62.00,0.46,-4.90,,,369,-81.61,-10.46,370,-103.46,-19.93,0.00,1.82,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,13,13.67,4,4.00,,66,40.09,,0.064,6.525,1,1,0.064,6.330,371,2074999,27749.96,371_3,3,-78.84,-10.45,3,-78.84,-10.45,Serving Beam,,369,-83.66,-10.56,370,-104.83,-18.92,,,DL NonCA,UL NonCA,0.00,1.82,,,0.064,6.525,0.064,6.330,,,,,,,,
2023-03-01 15:44:56.000000,-71.089928,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,120kHz,,,,,,,,23.03,,,,,-64.37,62.25,1.13,-4.89,-21.00,-1.08,,,,,,,0.00,7.50,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,17,17.32,4,4.00,0.06,66,37.17,1.49,0.060,5.818,1,1,0.060,5.256,,,,,,,,,,,,-21.00,,,,,,,0.000,0.000,DL NonCA,UL NonCA,0.00,7.50,0.06,1.49,0.060,5.818,0.060,5.256,0.000,5.172,0.000,5.099,,,,
2023-03-01 15:44:56.100000,-71.089928,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.13,-10.40,24.23,3,-66.13,-10.40,Serving Beam,-65.00,63.00,2.72,-3.87,,,369,-81.20,-10.49,370,-104.98,-20.79,0.00,9.09,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,19,19.10,4,4.00,,66,36.48,,0.056,6.704,1,1,0.056,5.757,371,2074999,27749.96,371_3,3,-78.84,-10.45,3,-78.84,-10.45,Serving Beam,,369,-83.66,-10.56,370,-104.83,-18.92,,,DL NonCA,UL NonCA,0.00,9.09,,,0.056,6.704,0.056,5.757,,,,,0.000,5.077,0,317304
2023-03-01 15:44:56.200000,-71.089928,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.68,,,,,-65.00,63.00,1.03,-3.64,,,,,,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,27.97,4,4.00,,16,17.92,,0.037,5.195,1,1,0.037,5.195,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.037,5.195,0.037,5.195,,,,,,,,
2023-03-01 15:44:56.300000,-71.089928,42.334679,-71.089930,42.334680,15:44:56,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.55,-10.40,23.33,3,-66.55,-10.40,Serving Beam,-65.00,63.00,0.24,-3.36,-20.00,,369,-81.64,-10.50,370,-105.53,-21.09,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,14,16.64,,0.015,5.141,1,1,0.015,5.141,371,2074999,27749.96,371_3,3,-78.84,-10.45,3,-78.84,-10.45,Serving Beam,-20.00,369,-83.66,-10.56,370,-114.88,-19.52,0.000,0.000,DL NonCA,UL NonCA,0.00,0.00,,,0.015,5.141,0.015,5.141,,,,,,,,
2023-03-01 15:44:56.400000,-71.089928,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.70,-10.38,,3,-66.70,-10.38,Serving Beam,-65.00,63.00,-0.58,-3.54,,,369,-81.70,-10.48,370,-105.28,-21.50,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,14,17.92,,0.037,5.302,1,1,0.037,5.302,371,2074999,27749.96,371_3,3,-78.70,-10.35,3,-78.70,-10.35,Serving Beam,,369,-84.45,-10.59,370,-105.73,-16.99,,,DL NonCA,UL NonCA,0.00,0.00,,,0.037,5.302,0.037,5.302,,,,,,,,
2023-03-01 15:44:56.500000,-71.089928,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.21,,,,,-65.00,63.00,-1.56,-3.63,,,,,,,,,0.00,13.95,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,27.81,4,4.00,,14,18.40,,0.030,5.997,1,1,0.030,4.992,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,13.95,,,0.030,5.997,0.030,4.992,0.000,5.134,0.000,5.099,,,,
2023-03-01 15:44:56.600000,-71.089928,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.70,-10.37,22.84,3,-66.70,-10.37,Serving Beam,-65.00,63.00,-0.12,-3.27,-27.00,,369,-81.10,-10.46,370,-105.20,-21.65,0.00,30.61,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,20,19.76,4,4.00,,56,37.82,,0.020,8.963,1,1,0.020,5.523,371,2074999,27749.96,371_3,3,-78.70,-10.35,3,-78.70,-10.35,Serving Beam,-27.00,369,-84.45,-10.59,370,-105.73,-16.99,0.000,0.000,DL NonCA,UL NonCA,0.00,30.61,,,0.020,8.963,0.020,5.523,,,,,0.000,5.122,0,320112
2023-03-01 15:44:56.700000,-71.089928,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.59,,,,,-64.89,63.00,1.50,-3.14,,,,,,,,,0.00,10.53,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,18,17.47,4,4.00,,35,40.74,,0.021,6.352,1,1,0.021,5.359,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,10.53,,,0.021,6.352,0.021,5.359,,,,,,,,
2023-03-01 15:44:56.800000,-71.089928,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.52,-10.39,23.84,3,-66.52,-10.39,Serving Beam,-64.00,62.00,1.13,-4.42,,,369,-81.30,-10.46,370,-105.16,-21.70,0.00,7.32,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,18,18.89,4,4.00,,23,36.39,,0.026,5.890,1,1,0.026,5.245,371,2074999,27749.96,371_3,3,-78.70,-10.35,3,-78.70,-10.35,Serving Beam,,369,-84.45,-10.59,370,-105.73,-16.99,,,DL NonCA,UL NonCA,0.00,7.32,,,0.026,5.890,0.026,5.245,,,,,,,,
2023-03-01 15:44:56.900000,-71.089928,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.16,-10.39,23.48,3,-66.16,-10.39,Serving Beam,-64.00,62.00,1.67,-4.32,,,369,-81.34,-10.48,370,-102.23,-15.23,0.00,4.88,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,22,22.10,4,4.00,,23,27.80,,0.017,5.809,1,1,0.017,5.313,371,2074999,27749.96,371_3,3,-78.70,-10.35,3,-78.70,-10.35,Serving Beam,,369,-84.45,-10.59,370,-105.73,-16.99,0.000,0.000,DL NonCA,UL NonCA,0.00,4.88,,,0.017,5.809,0.017,5.313,,,,,,,,
2023-03-01 15:44:57.000000,-71.089928,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,120kHz,,,,,,,,23.03,,,,,-64.00,62.00,0.57,-4.54,-23.00,-1.77,,,,,,,0.00,0.00,2,1.88,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,1.10,14,20.11,1.29,0.037,6.322,1,1,0.037,6.322,,,,,,,,,,,,-23.00,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,1.10,1.29,0.037,6.322,0.037,6.322,0.000,5.366,0.000,5.310,,,,
2023-03-01 15:44:57.100000,-71.089928,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.09,-10.38,22.06,3,-66.09,-10.38,Serving Beam,-64.95,62.00,-0.49,-4.93,,,369,-81.08,-10.48,370,-102.23,-15.57,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,14,16.55,,0.050,5.178,1,1,0.050,5.178,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.050,5.178,0.050,5.178,,,,,0.000,5.099,0,318708
2023-03-01 15:44:57.200000,-71.089928,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.16,-10.38,24.01,3,-66.16,-10.38,Serving Beam,-65.00,62.00,-1.24,-4.35,,,369,-80.88,-10.47,370,-102.36,-15.67,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,14,16.92,,0.015,5.161,1,1,0.015,5.161,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.015,5.161,0.015,5.161,,,,,,,,
2023-03-01 15:44:57.300000,-71.089928,42.334679,-71.089930,42.334680,15:44:57,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,23.01,,,,,-65.00,62.00,-2.19,-4.72,-26.00,,,,,,,,0.00,13.51,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,27.97,4,4.00,,8,19.41,,0.050,5.718,1,1,0.050,4.888,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,13.51,,,0.050,5.718,0.050,4.888,,,,,,,,
2023-03-01 15:44:57.400000,-71.089928,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.27,-10.38,23.59,3,-66.27,-10.38,Serving Beam,-65.00,62.00,-0.88,-5.30,,,369,-82.23,-10.46,370,-101.94,-14.67,0.00,28.30,2,1.96,1,1.00,2x2_MIMO,SMSL,0,6.48,23,22.53,4,8.85,,58,37.06,,1.679,11.732,1,1,1.679,8.072,371,2074999,27749.96,371_3,3,-78.70,-10.35,3,-78.70,-10.35,Serving Beam,,369,-83.56,-10.41,370,-105.73,-16.99,,,DL NonCA,UL NonCA,0.00,28.30,,,1.679,11.732,1.679,8.072,,,,,,,,
2023-03-01 15:44:57.500000,-71.089928,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,21.47,,,,,-65.00,62.00,-0.07,-4.90,,,,,,,,,0.00,19.05,2,2.00,1,1.00,2x2_MIMO,SMSL,0,2.38,21,20.50,4,4.00,,21,30.67,,0.039,6.234,1,1,0.039,5.076,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,19.05,,,0.039,6.234,0.039,5.076,0.076,5.222,0.132,5.130,,,,
2023-03-01 15:44:57.600000,-71.089928,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.37,-10.38,,3,-66.37,-10.38,Serving Beam,-65.00,62.20,1.25,-4.62,-23.00,,369,-83.02,-10.52,370,-101.54,-14.48,0.00,9.09,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,18,17.88,4,4.00,,66,36.59,,0.050,7.010,1,1,0.050,6.017,371,2074999,27749.96,371_3,3,-78.70,-10.35,3,-78.70,-10.35,Serving Beam,-23.00,369,-83.56,-10.41,370,-105.73,-16.99,0.000,0.000,DL NonCA,UL NonCA,0.00,9.09,,,0.050,7.010,0.050,6.017,,,,,0.132,5.340,8266,333766
2023-03-01 15:44:57.700000,-71.089928,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.43,-10.38,24.18,3,-66.43,-10.38,Serving Beam,-65.00,63.00,2.17,-3.65,,,369,-83.16,-10.54,370,-102.55,-14.75,0.00,4.76,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,20,20.50,4,4.00,,27,29.14,,0.016,5.678,1,1,0.016,5.249,371,2074999,27749.96,371_3,3,-78.70,-10.35,3,-78.70,-10.35,Serving Beam,,369,-83.56,-10.41,370,-105.73,-16.99,,,DL NonCA,UL NonCA,0.00,4.76,,,0.016,5.678,0.016,5.249,,,,,,,,
2023-03-01 15:44:57.800000,-71.089928,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.46,,,,,-65.00,63.00,1.17,-3.51,,,,,,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,27.93,4,4.00,,14,16.95,,0.030,5.256,1,1,0.030,5.256,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.030,5.256,0.030,5.256,,,,,,,,
